1563662,20,Ictalurus_punctatus,Fish;Standard Test Species,450
121755,88,Fundulus_majalis,Fish,250
121755,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,125
121755,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,111
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,7000
63252,341,Menidia_beryllina,Fish;Standard Test Species,1700
63252,17099,Erimonax_monachus,Fish;U.S. Threatened and Endangered Species,3410
121755,1444,Viviparus_bengalensis,Molluscs,13810
63252,17411,Amblyseius_andersoni,Insects/Spiders,2098000000
2921882,52,Hyalella_azteca,Crustaceans;Standard Test Species,0.18
63252,2989,Cambarus_bartonii,Crustaceans,720
1563662,109,Oryzias_latipes,Fish;Standard Test Species,1810
63252,82,Salvelinus_namaycush,Fish;Standard Test Species,920
63252,1520,Cyprinus_carpio_ssp._communis,Fish,9550
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,225.6
63252,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,660
121755,1843,Hydrophilus_sp.,Insects/Spiders,34.5
63252,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,86
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,3000
2921882,918,Notonecta_undulata,Insects/Spiders,35.2
121755,418,Channa_punctata,Fish,4510
121755,59,Morone_saxatilis,Fish,790
2921882,849,Berosus_styliferus,Insects/Spiders,9
121755,397,Culex_quinquefasciatus,Insects/Spiders,42440
2921882,1654,Leuresthes_tenuis,Fish,0.9
63252,65263,Palaemon_pugio,Crustaceans;Standard Test Species,43.02
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,326
2921882,374,Lampsilis_siliquoidea,Molluscs,330
121755,918,Notonecta_undulata,Insects/Spiders,220
2921882,16837,Spodoptera_exigua,Insects/Spiders,417000000
63252,38584,Pseudosphromenus_cupanus,Fish,3500
2921882,375,Menidia_menidia,Fish;Standard Test Species,0.5
2921882,7590,Globodera_rostochiensis,Worms;U.S. Invasive Species,4.9
63252,1,Pimephales_promelas,Fish;Standard Test Species,17300
1563662,366,Artemia_salina,Crustaceans,1110
121755,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,70
121755,5769,Elliptio_icterina,Molluscs,54000
121755,210,Culex_pipiens,Insects/Spiders,38
1563662,49914,Farfantepenaeus_duorarum,Crustaceans;Standard Test Species,13.3
121755,2422,Anopheles_stephensi,Insects/Spiders,4
121755,635,Lamellidens_marginalis,Molluscs,100000
63252,17411,Amblyseius_andersoni,Insects/Spiders,2746000000
2921882,843,Tropisternus_lateralis,Insects/Spiders,8
121755,2857,Culex_fatigans,Insects/Spiders,2100
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,1220
121755,1545,Anopheles_sp.,Insects/Spiders,1237
63252,113,Clarias_batrachus,Fish,53650
63252,56124,Curculio_nucum,Insects/Spiders,277500
2921882,5778,Plea_minutissima,Insects/Spiders,5.94
63252,23,Oncorhynchus_kisutch,Fish;Standard Test Species;U.S. Threatened and Endangered Species,2950
121755,2389,Macrobrachium_lamarrei,Crustaceans,1261
1563662,16,Gambusia_affinis,Fish,520
63252,339,Cancer_magister,Crustaceans,80
121755,397,Culex_quinquefasciatus,Insects/Spiders,890
121755,484,Tetrahymena_pyriformis,Other Invertebrates;Standard Test Species,13000
2921882,1460,Paratya_australiensis,Crustaceans,0.41
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,4510
121755,28123,Lithobates_clamitans,Amphibians;Standard Test Species,6470
63252,2555,Pontoporeia_hoyi,Crustaceans,290
121755,339,Cancer_magister,Crustaceans,1.2
121755,2857,Culex_fatigans,Insects/Spiders,2000
63252,34,Oncorhynchus_clarkii,Fish,6700
2921882,16837,Spodoptera_exigua,Insects/Spiders,76000000
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,4700
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,104
121755,1009,Penaeus_indicus,Crustaceans,278
63252,5004,Lumbricus_terrestris,Worms;U.S. Invasive Species,26660
2921882,367,Enallagma_sp.,Insects/Spiders,5.28
2921882,31437,Culex_tritaeniorhynchus_ssp._summorosus,Insects/Spiders,0.28
121755,94,Barbus_ticto,Fish,4000
63252,34,Oncorhynchus_clarkii,Fish,970
2921882,19721,Spiralothelphusa_hydrodroma,Crustaceans,154
63252,5947,Aphytis_melinus,Insects/Spiders,11500
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,80.2
2921882,16846,Helicoverpa_armigera,Insects/Spiders;U.S. Invasive Species,4900
2921882,485,Oreochromis_niloticus,Fish,124
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,254.1
121755,142,Americamysis_bahia,Crustaceans;Standard Test Species,5.4
121755,1049,Culex_pipiens_ssp._quinquefasciata,Insects/Spiders,46
2921882,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,2.4
2921882,574,Anguilla_anguilla,Fish,590
63252,16176,Etheostoma_lepidum,Fish,2840
121755,397,Culex_quinquefasciatus,Insects/Spiders,2550
121755,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,84.3
121755,397,Culex_quinquefasciatus,Insects/Spiders,19180
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,118.2
2921882,8,Daphnia_pulex,Crustaceans;Standard Test Species,0.35
63252,52,Hyalella_azteca,Crustaceans;Standard Test Species,15.1
121755,397,Culex_quinquefasciatus,Insects/Spiders,10580
121755,481,Lepidocephalichthys_thermalis,Fish,22690
121755,2,Lepomis_macrochirus,Fish;Standard Test Species,110
2921882,210,Culex_pipiens,Insects/Spiders,0.64
2921882,16869,Chilo_suppressalis,Insects/Spiders,46600
121755,397,Culex_quinquefasciatus,Insects/Spiders,4880
121755,418,Channa_punctata,Fish,3700
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,1000
121755,97,Gasterosteus_aculeatus,Fish;Standard Test Species,76.9
2921882,18938,Earias_insulana,Insects/Spiders,13500
63252,38,Perca_flavescens,Fish,3800
63252,17167,Xanthocnemis_zealandica,Insects/Spiders,437.7
121755,397,Culex_quinquefasciatus,Insects/Spiders,63
63252,1,Pimephales_promelas,Fish;Standard Test Species,5720
121755,59,Morone_saxatilis,Fish,70
63252,572,Gibelion_catla,Fish,6900
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.423
63252,399,Cloeon_sp.,Insects/Spiders,480
2921882,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,3360
1563662,372,Gammarus_pulex,Crustaceans;Standard Test Species,9
2921882,20706,Notonecta_maculata,Insects/Spiders,23.9
121755,418,Channa_punctata,Fish,3220
2921882,82,Salvelinus_namaycush,Fish;Standard Test Species,205
63252,16178,Poeciliopsis_occidentalis,Fish;U.S. Threatened and Endangered Species,21000
121755,5940,Utterbackia_imbecillis,Molluscs;Standard Test Species,74000
121755,5674,Barilius_vagra,Fish,7660
121755,366,Artemia_salina,Crustaceans,25000
2921882,3056,Sander_vitreus,Fish,41
63252,28,Poecilia_reticulata,Fish;Standard Test Species,8200
63252,113,Clarias_batrachus,Fish,46850
121755,2799,Anodonta_anatina,Molluscs,80
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,5400
2921882,4668,Eriocheir_sinensis,Crustaceans;U.S. Invasive Species,460.9
63252,2989,Cambarus_bartonii,Crustaceans,700
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,7400
121755,2371,Ceriodaphnia_dubia,Crustaceans;Standard Test Species,2.12
63252,38,Perca_flavescens,Fish,4700
121755,29493,Macrobrachium_lar,Crustaceans,851
63252,23,Oncorhynchus_kisutch,Fish;Standard Test Species;U.S. Threatened and Endangered Species,3100
63252,29541,Protonectarina_sylveirae,Insects/Spiders,64100
63252,2793,Aedes_caspius,Insects/Spiders,4790
2921882,2371,Ceriodaphnia_dubia,Crustaceans;Standard Test Species,0.058
2921882,5947,Aphytis_melinus,Insects/Spiders,1020
2921882,7418,Bracon_hebetor,Insects/Spiders,36000
63252,397,Culex_quinquefasciatus,Insects/Spiders,379.4
1563662,2371,Ceriodaphnia_dubia,Crustaceans;Standard Test Species,2.23
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,1200
63252,28,Poecilia_reticulata,Fish;Standard Test Species,3600
2921882,1077,Culex_pipiens_ssp._pipiens,Insects/Spiders,1.6
121755,128,Tilapia_sp.,Fish,45.99
1563662,481,Lepidocephalichthys_thermalis,Fish,3600
121755,1009,Penaeus_indicus,Crustaceans,53.16
121755,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,190
121755,1049,Culex_pipiens_ssp._quinquefasciata,Insects/Spiders,6.7
2921882,375,Menidia_menidia,Fish;Standard Test Species,2.8
2921882,574,Anguilla_anguilla,Fish,540
121755,727,Rasbora_daniconius,Fish,6000
121755,397,Culex_quinquefasciatus,Insects/Spiders,270
121755,397,Culex_quinquefasciatus,Insects/Spiders,292
121755,418,Channa_punctata,Fish,5940
121755,1584,Puntius_sophore,Fish,2140
2921882,5894,Chironomus_tepperi,Insects/Spiders,2.51
121755,917,Peltodytes_sp.,Insects/Spiders,1200
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,180
63252,17522,Nilaparvata_lugens,Insects/Spiders,48800
121755,397,Culex_quinquefasciatus,Insects/Spiders,110
2921882,240,Daphnia_carinata,Crustaceans,0.09
1563662,351,Anabas_testudineus,Fish,910
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,1980
2921882,2143,Menidia_peninsulae,Fish;Standard Test Species,2
1563662,1,Pimephales_promelas,Fish;Standard Test Species,844
2921882,629,Procambarus_sp.,Crustaceans;Standard Test Species,1.55
63252,27,Gammarus_pseudolimnaeus,Crustaceans;Standard Test Species,7.2
121755,32073,Bactrocera_zonata,Insects/Spiders,160
121755,2422,Anopheles_stephensi,Insects/Spiders,200
121755,1673,Culex_nigripalpus,Insects/Spiders,60.8
2921882,86,Cyprinodon_variegatus,Fish;Standard Test Species,1000
2921882,1,Pimephales_promelas,Fish;Standard Test Species,220
63252,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,125
121755,2470,Aedes_triseriatus,Insects/Spiders,62
63252,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,102
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.572
63252,97,Gasterosteus_aculeatus,Fish;Standard Test Species,3990
121755,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,1600
2921882,9942,Pteronarcys_californica,Insects/Spiders,50
1563662,30,Lepomis_cyanellus,Fish;Standard Test Species,310
121755,1722,Lamellidens_corrianus,Molluscs,120
121755,5763,Villosa_villosa,Molluscs,220000
121755,397,Culex_quinquefasciatus,Insects/Spiders,76
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,2000
2921882,4668,Eriocheir_sinensis,Crustaceans;U.S. Invasive Species,28.2
121755,5764,Villosa_lienosa,Molluscs,160000
1563662,38,Perca_flavescens,Fish,120
2921882,65263,Palaemon_pugio,Crustaceans;Standard Test Species,1.06
2921882,29050,Zilchiopsis_collastinensis,Crustaceans,1242.54
2921882,20706,Notonecta_maculata,Insects/Spiders,16
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,49000
63252,2461,Scylla_serrata,Crustaceans,846.66
121755,2470,Aedes_triseriatus,Insects/Spiders,50
63252,16782,Diabrotica_virgifera_ssp._virgifera,Insects/Spiders,1120000
2921882,16175,Spodoptera_litura,Insects/Spiders,5040
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,530
2921882,16175,Spodoptera_litura,Insects/Spiders,28900
63252,28,Poecilia_reticulata,Fish;Standard Test Species,1383
63252,34,Oncorhynchus_clarkii,Fish,2750
1563662,8,Daphnia_pulex,Crustaceans;Standard Test Species,45
2921882,647,Culex_tarsalis,Insects/Spiders,0.38
121755,25,Carassius_auratus,Fish;Standard Test Species,19700
2921882,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,18.1
2921882,397,Culex_quinquefasciatus,Insects/Spiders,4.9
2921882,2371,Ceriodaphnia_dubia,Crustaceans;Standard Test Species,0.08
63252,68,Salmo_salar,Fish;Standard Test Species;U.S. Threatened and Endangered Species,1000
2921882,5416,Melanotaenia_fluviatilis,Fish,169
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,1800
121755,97,Gasterosteus_aculeatus,Fish;Standard Test Species,96.9
2921882,846,Hydrophilus_triangularis,Insects/Spiders,30
63252,86,Cyprinodon_variegatus,Fish;Standard Test Species,6300
2921882,122,Chironomus_sp.,Insects/Spiders;Standard Test Species,0.6
2921882,5947,Aphytis_melinus,Insects/Spiders,1370
121755,21,Cyprinus_carpio,Fish;Standard Test Species,10380
63252,11660,Oncorhynchus_gilae_ssp._apache,Fish;U.S. Threatened and Endangered Species,1450
2921882,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,5.6
2921882,11531,Plutella_xylostella,Insects/Spiders,1550000
2921882,210,Culex_pipiens,Insects/Spiders,366
121755,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,141
2921882,17746,Culiseta_incidens,Insects/Spiders,3.7
2921882,2,Lepomis_macrochirus,Fish;Standard Test Species,1.7
63252,368,Hoplobatrachus_tigerinus,Amphibians,8250
121755,4788,Culex_pipiens_ssp._fatigans,Insects/Spiders,19
2921882,16,Gambusia_affinis,Fish,110
63252,38,Perca_flavescens,Fish,3400
63252,2389,Macrobrachium_lamarrei,Crustaceans,19
63252,5531,Spirostomum_teres,Other Invertebrates,3340
121755,2857,Culex_fatigans,Insects/Spiders,1600
63252,2310,Leptodora_kindtii,Crustaceans,6.19
121755,397,Culex_quinquefasciatus,Insects/Spiders,79
63252,3002,Anodonta_imbecillis,Molluscs,25600
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.542
2921882,210,Culex_pipiens,Insects/Spiders,39.3
2921882,3056,Sander_vitreus,Fish,12
63252,94,Barbus_ticto,Fish,3900
63252,2989,Cambarus_bartonii,Crustaceans,2410
63252,79,Pteronarcella_badia,Insects/Spiders,29
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,2000
2921882,2143,Menidia_peninsulae,Fish;Standard Test Species,4
121755,72,Palaemonetes_vulgaris,Crustaceans;Standard Test Species,131
121755,59,Morone_saxatilis,Fish,89
63252,579,Channa_orientalis,Fish,2399
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,795
121755,9942,Pteronarcys_californica,Insects/Spiders,20
121755,59,Morone_saxatilis,Fish,16
2921882,1049,Culex_pipiens_ssp._quinquefasciata,Insects/Spiders,0.8
63252,97,Gasterosteus_aculeatus,Fish;Standard Test Species,3990
63252,23,Oncorhynchus_kisutch,Fish;Standard Test Species;U.S. Threatened and Endangered Species,2700
121755,4788,Culex_pipiens_ssp._fatigans,Insects/Spiders,31
121755,34,Oncorhynchus_clarkii,Fish,480
63252,5,Daphnia_magna,Crustaceans;Standard Test Species,7.2
2921882,201,Ctenopharyngodon_idella,Fish;U.S. Invasive Species,290
121755,1009,Penaeus_indicus,Crustaceans,3.55
2921882,1183,Chironomus_decorus,Insects/Spiders,1.5
121755,97,Gasterosteus_aculeatus,Fish;Standard Test Species,94
63252,34,Oncorhynchus_clarkii,Fish,7300
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,161.7
121755,18335,Ganaspidium_utilis,Insects/Spiders,17000
2921882,2,Lepomis_macrochirus,Fish;Standard Test Species,2.5
63252,30,Lepomis_cyanellus,Fish;Standard Test Species,9460
2921882,112,Notemigonus_crysoleucas,Fish,35
2921882,1,Pimephales_promelas,Fish;Standard Test Species,506
2921882,5947,Aphytis_melinus,Insects/Spiders,780
63252,2415,Macrobrachium_dayanum,Crustaceans,39.1
121755,86,Cyprinodon_variegatus,Fish;Standard Test Species,51
2921882,170,Daphnia_longispina,Crustaceans,0.3
2921882,2371,Ceriodaphnia_dubia,Crustaceans;Standard Test Species,0.06
63252,1706,Clinocardium_nuttallii,Molluscs,10000
63252,917,Peltodytes_sp.,Insects/Spiders,25000
121755,210,Culex_pipiens,Insects/Spiders,17
1563662,5,Daphnia_magna,Crustaceans;Standard Test Species,48
2921882,1,Pimephales_promelas,Fish;Standard Test Species,170
2921882,18447,Chironomus_dilutus,Insects/Spiders;Standard Test Species,0.634
63252,387,Metapenaeus_monoceros,Crustaceans,28.2
2921882,11855,Maxillopoda,Crustaceans,0.94
2921882,15674,Parathelphusidae,Crustaceans,194
63252,1173,Simulium_vittatum,Insects/Spiders,23.72
2921882,31362,Chirostoma_jordani,Fish,0.17
63252,71,Mugil_cephalus,Fish,2400
121755,5763,Villosa_villosa,Molluscs,117000
2921882,5156,Danio_rerio,Fish;Standard Test Species,13030
63252,31613,Euphlyctis_hexadactylus,Amphibians,63890
2921882,15908,Helicoverpa_zea,Insects/Spiders,63900
63252,918,Notonecta_undulata,Insects/Spiders,230
1563662,2422,Anopheles_stephensi,Insects/Spiders,361
63252,579,Channa_orientalis,Fish,2570
2921882,2422,Anopheles_stephensi,Insects/Spiders,1.3
2921882,16837,Spodoptera_exigua,Insects/Spiders,364000000
121755,598,Hyalella_sp.,Crustaceans,0.06
121755,418,Channa_punctata,Fish,6650
121755,15794,Culex_sitiens,Insects/Spiders,33
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,260
2921882,16837,Spodoptera_exigua,Insects/Spiders,413000
1563662,49,Salmo_trutta,Fish;Standard Test Species,355
63252,34,Oncorhynchus_clarkii,Fish,2300
2921882,15658,Aphanius_iberus,Fish,38.6
2921882,11531,Plutella_xylostella,Insects/Spiders,2630000
63252,634,Pila_globosa,Molluscs,41000
121755,1673,Culex_nigripalpus,Insects/Spiders,32.1
2921882,5947,Aphytis_melinus,Insects/Spiders,840
2921882,5,Daphnia_magna,Crustaceans;Standard Test Species,27.43
2921882,16141,Cnaphalocrocis_medinalis,Insects/Spiders,513
63252,1165,Paramecium_caudatum,Other Invertebrates,10200
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,139.56
63252,97,Gasterosteus_aculeatus,Fish;Standard Test Species,6700
121755,21,Cyprinus_carpio,Fish;Standard Test Species,8920
2921882,16175,Spodoptera_litura,Insects/Spiders,17820
121755,5766,Lampsilis_straminea_ssp._claibornensis,Molluscs,62000
121755,71,Mugil_cephalus,Fish,550
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.491
1563662,1,Pimephales_promelas,Fish;Standard Test Species,1180
121755,1673,Culex_nigripalpus,Insects/Spiders,24.2
63252,679,Isogenus_sp.,Insects/Spiders,9.2
121755,28,Poecilia_reticulata,Fish;Standard Test Species,1360
2921882,572,Gibelion_catla,Fish,3320
2921882,1847,Culex_pipiens_ssp._pallens,Insects/Spiders,3.4
2921882,5493,Ischadium_recurvum,Molluscs,960
2921882,4764,Dugesia_japonica,Worms,540
121755,1009,Penaeus_indicus,Crustaceans,2.25
121755,5839,Aedes_hendersoni,Insects/Spiders,66
121755,2857,Culex_fatigans,Insects/Spiders,46
2921882,210,Culex_pipiens,Insects/Spiders,3
2921882,16175,Spodoptera_litura,Insects/Spiders,9680
63252,485,Oreochromis_niloticus,Fish,8500
63252,3,Salvelinus_fontinalis,Fish;Standard Test Species,2500
63252,517,Bosmina_longirostris,Crustaceans,8.597
1563662,485,Oreochromis_niloticus,Fish,540
63252,11783,Oncorhynchus_clarkii_ssp._stomias,Fish;U.S. Threatened and Endangered Species,3600
2921882,16175,Spodoptera_litura,Insects/Spiders,85500
121755,15794,Culex_sitiens,Insects/Spiders,7.8
121755,23,Oncorhynchus_kisutch,Fish;Standard Test Species;U.S. Threatened and Endangered Species,265
63252,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,119
2921882,1173,Simulium_vittatum,Insects/Spiders,0.68
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,4000
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,750
121755,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,445
2921882,858,Corixa_punctata,Insects/Spiders,1.94
2921882,230,Aedes_aegypti,Insects/Spiders;Standard Test Species,150
63252,11660,Oncorhynchus_gilae_ssp._apache,Fish;U.S. Threatened and Endangered Species,1435
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.716
63252,3,Salvelinus_fontinalis,Fish;Standard Test Species,680
63252,339,Cancer_magister,Crustaceans,24
1563662,23,Oncorhynchus_kisutch,Fish;Standard Test Species;U.S. Threatened and Endangered Species,530
121755,919,Lestes_congener,Insects/Spiders,300
63252,521,Procambarus_simulans_ssp._simulans,Crustaceans,2870
63252,1640,Lymnaea_acuminata,Molluscs,9900
2921882,421,Artemia_sp.,Crustaceans,18000
121755,1137,Tubifex_sp.,Worms,44400
2921882,633,Oziotelphusa_senex_ssp._senex,Crustaceans,1200
63252,1,Pimephales_promelas,Fish;Standard Test Species,14000
2921882,240,Daphnia_carinata,Crustaceans,0.13
121755,81,Chironomus_plumosus,Insects/Spiders,40.55
121755,869,Tubificidae,Worms,35080
63252,2555,Pontoporeia_hoyi,Crustaceans,460
63252,19542,Chrysoperla_rufilabris,Insects/Spiders,7500
63252,16176,Etheostoma_lepidum,Fish,2143
2921882,28,Poecilia_reticulata,Fish;Standard Test Species,7.17
63252,8,Daphnia_pulex,Crustaceans;Standard Test Species,33.1
63252,82,Salvelinus_namaycush,Fish;Standard Test Species,872
63252,38,Perca_flavescens,Fish,480
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.34
2921882,397,Culex_quinquefasciatus,Insects/Spiders,0.91
63252,339,Cancer_magister,Crustaceans,15
63252,5947,Aphytis_melinus,Insects/Spiders,19960
121755,134,Oreochromis_mossambicus,Fish,6610
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,11000
63252,1920,Lithobates_clamitans_ssp._clamitans,Amphibians,22550
121755,1186,Branchiura_sowerbyi,Worms;Standard Test Species,4570
121755,16081,Chrysoperla_carnea,Insects/Spiders,124100
2921882,397,Culex_quinquefasciatus,Insects/Spiders,4.1
63252,5,Daphnia_magna,Crustaceans;Standard Test Species,1900
2921882,210,Culex_pipiens,Insects/Spiders,3.63
121755,485,Oreochromis_niloticus,Fish,2250
63252,2599,Ptychocheilus_lucius,Fish;U.S. Threatened and Endangered Species,3083
1563662,422,Cirrhinus_mrigala,Fish,4700
63252,68,Salmo_salar,Fish;Standard Test Species;U.S. Threatened and Endangered Species,905
121755,81,Chironomus_plumosus,Insects/Spiders,114.77
63252,11660,Oncorhynchus_gilae_ssp._apache,Fish;U.S. Threatened and Endangered Species,2020
63252,21,Cyprinus_carpio,Fish;Standard Test Species,1190
121755,1230,Culex_pipiens_ssp._molestus,Insects/Spiders,30.3
121755,256,Chironomidae,Insects/Spiders,37.63
63252,5847,Brachythemis_contaminata,Insects/Spiders,0.01065
2921882,65263,Palaemon_pugio,Crustaceans;Standard Test Species,0.16
121755,65263,Palaemon_pugio,Crustaceans;Standard Test Species,38.19
2921882,253,Claassenia_sabulosa,Insects/Spiders,1.8
2921882,15979,Ostrinia_nubilalis,Insects/Spiders,67000
121755,633,Oziotelphusa_senex_ssp._senex,Crustaceans,10800
2921882,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,1890
63252,16177,Etheostoma_rubrum,Fish;U.S. Threatened and Endangered Species,3000
63252,5947,Aphytis_melinus,Insects/Spiders,30600
63252,79,Pteronarcella_badia,Insects/Spiders,3.6
121755,485,Oreochromis_niloticus,Fish,1060
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,0.39
121755,397,Culex_quinquefasciatus,Insects/Spiders,280
121755,294,Lymnaea_stagnalis,Molluscs;Standard Test Species,16800
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,4750
2921882,5416,Melanotaenia_fluviatilis,Fish,122
2921882,210,Culex_pipiens,Insects/Spiders,0.636
2921882,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,1400
121755,418,Channa_punctata,Fish,6590
63252,68,Salmo_salar,Fish;Standard Test Species;U.S. Threatened and Endangered Species,2000
2921882,397,Culex_quinquefasciatus,Insects/Spiders,20
2921882,2143,Menidia_peninsulae,Fish;Standard Test Species,4.2
121755,110,Leiostomus_xanthurus,Fish;Standard Test Species,320
121755,25,Carassius_auratus,Fish;Standard Test Species,8490
2921882,16837,Spodoptera_exigua,Insects/Spiders,495000000
2921882,1173,Simulium_vittatum,Insects/Spiders,0.91
63252,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,3940
121755,345,Brachionus_plicatilis,Other Invertebrates;Standard Test Species,59500
63252,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,830
2921882,102,Procambarus_clarkii,Crustaceans,23
121755,2,Lepomis_macrochirus,Fish;Standard Test Species,103
121755,65263,Palaemon_pugio,Crustaceans;Standard Test Species,39.92
121755,18335,Ganaspidium_utilis,Insects/Spiders,3000
2921882,59,Morone_saxatilis,Fish,0.58
121755,294,Lymnaea_stagnalis,Molluscs;Standard Test Species,7400
2921882,5947,Aphytis_melinus,Insects/Spiders,1430
121755,88,Fundulus_majalis,Fish,250
121755,397,Culex_quinquefasciatus,Insects/Spiders,72
2921882,2,Lepomis_macrochirus,Fish;Standard Test Species,5.8
2921882,82,Salvelinus_namaycush,Fish;Standard Test Species,73
63252,71,Mugil_cephalus,Fish,2400
2921882,134,Oreochromis_mossambicus,Fish,30
121755,113,Clarias_batrachus,Fish,12000
121755,2349,Cricotopus_sp.,Insects/Spiders,90
2921882,4612,Amphiascus_tenuiremis,Crustaceans;Standard Test Species,0.61
63252,11531,Plutella_xylostella,Insects/Spiders,285000
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,6760
63252,1,Pimephales_promelas,Fish;Standard Test Species,7550
2921882,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,8
1563662,485,Oreochromis_niloticus,Fish,200
121755,372,Gammarus_pulex,Crustaceans;Standard Test Species,1.7
63252,361,Orconectes_virilis,Crustaceans,1890
1563662,4,Oncorhynchus_mykiss,Fish;Standard Test Species;U.S. Threatened and Endangered Species,8500
121755,134,Oreochromis_mossambicus,Fish,778.7
2921882,210,Culex_pipiens,Insects/Spiders,14.4
1563662,572,Gibelion_catla,Fish,1810
2921882,1770,Aedes_albopictus,Insects/Spiders;U.S. Invasive Species,1690
63252,2555,Pontoporeia_hoyi,Crustaceans,250
63252,2090,Aedes_sollicitans,Insects/Spiders,6340
121755,647,Culex_tarsalis,Insects/Spiders,10
63252,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,144
121755,2,Lepomis_macrochirus,Fish;Standard Test Species,120
121755,397,Culex_quinquefasciatus,Insects/Spiders,61090
63252,361,Orconectes_virilis,Crustaceans,2010
121755,418,Channa_punctata,Fish,2920
63252,17350,Diadegma_insulare,Insects/Spiders,505000
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,26900
63252,1,Pimephales_promelas,Fish;Standard Test Species,10400
2921882,3056,Sander_vitreus,Fish,13
121755,964,Chironomus_riparius,Insects/Spiders;Standard Test Species,37200
63252,2,Lepomis_macrochirus,Fish;Standard Test Species,11000
63252,2461,Scylla_serrata,Crustaceans,496.02
63252,11660,Oncorhynchus_gilae_ssp._apache,Fish;U.S. Threatened and Endangered Species,1540
