species,k_M,E_m,lambda_max,g,T_A,T_typical,Ww_i,CTmax,CTmin,lat,class
Phalanger_intercastellanus,0.20938623901952702,265835.03148330643,0.006180113651242569,0.029515376369438594,8000.0,308.75,2199.923106152193,30.0,13.0,-4.98,Mammalia
Phalanger_orientalis,0.23673487694756357,288262.56637858634,0.006444741800704552,0.027223457243826615,8000.0,308.75,2099.424283043477,32.0,20.0,-4.98,Mammalia
Phalanger_sericeus,0.0920169555876639,144249.41563105842,0.005003498208493226,0.05437582863439149,8000.0,308.75,2297.4497010585874,30.0,15.0,-4.98,Mammalia
Phascolarctos_cinereus,0.013204923453475244,16408.972323396712,0.008481610914296224,0.642306708113787,9000.0,309.15,6602.783707844941,26.0,20.0,-31.15,Mammalia
Phenacobius_mirabilis,0.025330262699164153,5973.427835201527,0.022396902556029486,0.8841954314500077,8000.0,296.15,14.945813845691712,30.45,,34.2,Actinopteri
Phenacomys_intermedius,0.4133032637264834,111452.56007118047,0.029702272547311746,0.07186556495950676,8000.0,311.04999999999995,34.531251693348224,,25.0,,Mammalia
Philander_opossum,0.08608667954094296,130318.88290381794,0.005202060013663356,0.06042816428050577,8000.0,308.54999999999995,1095.6646238893227,36.0,29.5,9.01,Mammalia
Philantomba_monticola,0.09093107025706518,179879.77261436352,0.0047749742272396945,0.0525120205199464,8000.0,312.54999999999995,5605.047299445858,,26.0,,Mammalia
Phoeniculus_purpureus,0.03720921096604251,26255.404619838406,0.010606463796729476,0.28504941441539944,9000.0,313.15,64.18335623833106,35.0,23.7,-32.02,Aves
Phyllostomus_discolor,0.1156384826614358,59336.92616979194,0.017143034671306075,0.14824679705887472,8000.0,308.65,39.99731216567026,37.0,25.0,-20.49,Mammalia
Phyllostomus_elongatus,0.10976593983230984,55625.11773628389,0.017449876668142433,0.15897350940374333,8000.0,308.65,35.79914433472263,,25.0,,Mammalia
Phyllostomus_hastatus,0.24257831376890937,83885.16310708947,0.023444135689194144,0.09664563713443917,8000.0,307.95,91.2439073866055,35.0,25.0,-41.01,Mammalia
Phyllotis_darwini,0.36344244493054184,188011.76009429738,0.015716181471344445,0.043242559284312525,8000.0,309.34999999999997,49.48552398520824,34.0,27.5,-45.54,Mammalia
Phyllotis_xanthopygus,0.18096835194451713,75262.64247007793,0.01934381031155225,0.10689057011185493,8000.0,310.65,36.34384737547585,,28.9,,Mammalia
Phymaturus_antofagastensis,0.00262767561093607,1281.3463780188224,0.01753454702704751,6.673025754804298,8000.0,291.15,29.515476286972284,41.4,11.8,-27.16,Lepidosauria
Phymaturus_patagonicus,0.001830576240309138,2558.3845862771527,0.005955947676377784,3.2535917080252146,8000.0,303.15,47.673165820023435,39.9,9.8,-41.13,Lepidosauria
Pica_hudsonia,0.07255210968628667,51176.9681833982,0.010865502397368144,0.1497613569660521,9000.0,314.75,208.60350285183108,32.5,21.0,42.87,Aves
Pica_nuttalli,0.4354833373453465,209146.91241620213,0.015554255450178594,0.03571722294817396,9000.0,314.75,143.253177596398,33.5,13.5,42.87,Aves
Pimephales_notatus,0.003992841411782976,3588.0883688674476,0.013891885817037536,3.4791979906946042,8000.0,288.15,24.72355020647431,31.3,6.4,39.3,Actinopteri
Pimephales_promelas,0.0567493727280711,1690.4854790488607,0.21236886801878316,3.742224060103748,8000.0,298.15,2.0450265484426002,36.5,,39.5,Actinopteri
Pimephales_vigilax,0.009434142736310831,2735.278550808289,0.020015893197711382,2.12164409180208,8000.0,291.15,6.206461072254213,39.3,,32.0,Actinopteri
Pitta_versicolor,0.06566897750841313,34444.27994281266,0.017496483276023756,0.26643453179672555,9000.0,314.75,106.3612781112505,,20.0,,Aves
Pituophis_catenifer,0.0015782337886400895,8174.852513241977,0.0016743278173048735,1.0608870684156275,8000.0,298.15,7387.321791446993,40.5,,33.57,Lepidosauria
Planigale_gilesi,0.08489490607017068,35960.907957055955,0.018573964040435216,0.2187877329775562,8000.0,308.25,13.512258588555214,,28.0,,Mammalia
Platichthys_flesus,0.015666194037449656,10210.76563651256,0.01446959852267287,0.9236192586459511,8000.0,283.34999999999997,2248.141904134416,28.9,,55.0,Actinopteri
Platyrrhinus_lineatus,0.6669785051198691,177714.200670436,0.031391937061358725,0.04706589016045874,8000.0,309.54999999999995,21.539669454765683,,30.0,,Mammalia
Plectrophenax_nivalis,0.1564654084308549,56035.756176662704,0.021427956724858616,0.1369501216898561,9000.0,314.75,41.74607256370678,,9.0,,Aves
Plestiodon_chinensis,0.0013340002090962534,1359.0527665882353,0.011650216004348696,8.733293986693885,9000.0,298.15,51.10878287450935,42.3,6.3,30.21,Lepidosauria
Plethodon_glutinosus,0.04963485585312425,58567.336717072,0.006215387035871616,0.12522222396018887,8000.0,288.15,165.80387383086097,34.3,,40.78,Amphibia
Podarcis_muralis,0.005719896110176943,19519.62215912349,0.0191622621564482,3.3501066780486375,8000.0,299.15,5.599117785290168,44.2,5.9,40.41,Lepidosauria
Podargus_strigoides,0.06965009215449823,74947.73773218723,0.006899141309876434,0.09905430267877778,9000.0,312.84999999999997,471.6188967710962,,30.0,,Aves
Pogonichthys_macrolepidotus,0.009853770192487793,6788.321756359053,0.010531936602952178,1.0688230390212874,8000.0,289.15,921.6672926161335,29.0,7.3,38.3,Actinopteri
Porphyrio_hochstetteri,0.10626568399251851,192288.3476540905,0.0050934285642431415,0.04793107589277586,9000.0,313.54999999999995,1939.0192112576196,31.0,9.0,-40.54,Aves
Porphyrio_porphyrio,0.1420342027245366,154920.45535510217,0.007436848958333334,0.052359564215363516,9000.0,313.54999999999995,726.0179936005101,,14.0,,Aves
Potamopyrgus_antipodarum,0.00966010733452594,606.9338665568854,0.06308139534883721,6.530092592592593,8000.0,289.15,0.037419746864622426,32.4,,-38.1,Gastropoda
Potorous_tridactylus,0.010114181133394866,17980.65980518236,0.004408563232258237,0.4358794028022795,8000.0,309.04999999999995,1496.315337349614,32.0,24.0,-33.43,Mammalia
Potos_flavus,0.09589228415935455,170923.18609040382,0.005049580626345113,0.052658883565164426,8000.0,309.25,3165.3831422515896,30.0,23.0,6.58,Mammalia
Priodontes_maximus,0.00804793693319215,46595.367736537235,0.0013574128517429651,0.16866594047781114,8000.0,306.75,44128.85718271477,,27.0,,Mammalia
Procavia_capensis,0.0037651217678342994,45451.59450442062,0.0015497147614034234,0.4115975144928235,8000.0,310.04999999999995,4133.500539803455,35.0,27.0,0.22,Mammalia
Procyon_cancrivorus,0.7535059344378532,1.127564489370935e6,0.005310656817270802,0.007047929650657328,8000.0,309.34999999999997,7000.883546497792,,27.0,,Mammalia
Proechimys_semispinosus,0.07252725298739082,89512.98011788412,0.007019877629295912,0.0967895148395645,8000.0,311.04999999999995,495.1219826925718,,24.5,,Mammalia
Pseudacris_regilla,0.005046711533881843,3743.8103508448985,0.01112048796791444,2.2035117111916147,8000.0,293.15,2.710204630015819,36.6,-1.0,34.0,Amphibia
Pseudechis_porphyriacus,0.0023288869589098656,8268.632786138965,0.002614027961582306,1.1224366007038455,8000.0,301.65,976.9362180717218,,3.0,,Lepidosauria
Pseudomys_hermannsburgensis,0.108145090457952,50140.83878802428,0.020815003282994092,0.19247293792858028,8000.0,310.65,14.945078515558896,36.0,31.0,-22.3,Mammalia
Pseudopleuronectes_americanus,0.015653336298770613,16049.591323238028,0.01199172514926155,0.7660811037582678,8000.0,279.25,3650.178737637602,29.1,1.0,40.0,Actinopteri
Pseudotriton_ruber,0.0024170115776816423,1946.0853794462673,0.01239483158258125,5.128163926492305,8000.0,288.15,10.854992802540982,35.3,,37.4,Amphibia
Pteroglossus_aracari,0.019481709693566256,15242.265880419074,0.009498545436615555,0.48756221019720897,9000.0,314.95,224.6002939649068,,29.0,,Aves
Pteroglossus_bailloni,0.07367313116558978,43845.363124815405,0.013597946287519746,0.18457130940935065,9000.0,314.95,126.6893851118281,,19.0,,Aves
Pteronotus_davyi,0.08501737232217618,35814.0299055737,0.024225602027883396,0.28494884476174664,8000.0,311.95,10.25717055203915,,34.5,,Mammalia
Pteronotus_parnellii,0.30806868426112255,112073.87920778328,0.029544104696172198,0.09590103183331117,8000.0,308.65,16.04905391694666,,34.0,,Mammalia
Pteronotus_personatus,0.3997462751369775,141918.04482480054,0.03118600682593856,0.0780145026123191,8000.0,308.65,9.976889958144087,,34.0,,Mammalia
Pteronotus_quadridens,0.20534399930862451,146231.65789324307,0.01929470900856088,0.09396285780701895,8000.0,308.65,9.88934144657253,38.0,30.0,18.39,Mammalia
Pteropus_poliocephalus,1.2690276405340637,869008.8064231301,0.011628571428571426,0.009163371275095004,8000.0,307.95,1061.360279160648,,15.0,,Mammalia
Pteropus_scapulatus,0.07272049516851255,115776.5219545095,0.009088840458944938,0.12498320367433831,8000.0,309.65,539.8039272566361,35.0,24.0,-27.4,Mammalia
Ptilinopus_melanospilus,0.03292274252190345,21389.163678205656,0.011333166493868651,0.344235188983078,9000.0,313.65,94.52706207172261,35.0,30.0,-7.29,Aves
Ptilinopus_perlatus,0.06890163912240314,47293.00941424658,0.010711992700976582,0.15546789361493743,9000.0,313.65,216.12934297855725,32.0,24.0,-5.14,Aves
Ptiloprora_guisei,0.5684441778975976,169357.19542080365,0.024648348399087604,0.04336107107341661,9000.0,313.34999999999997,23.1682221498632,,15.0,,Aves
Ptiloris_magnificus,0.6046129587874762,290790.25309521286,0.015294368600682591,0.025296130984944074,9000.0,313.34999999999997,128.32223050619638,,22.0,,Aves
Pungitius_pungitius,0.052229327311927934,2844.6990057095786,0.09636658517101984,1.8450665580181043,8000.0,293.15,4.67843964533589,20.0,,40.0,Actinopteri
Ramphastos_dicolorus,0.11980806324925808,84129.19172388295,0.012902242395501657,0.10769093536433205,9000.0,314.95,361.6694724979243,34.0,20.0,-23.96,Aves
Ramphastos_toco,0.07861698607401346,63508.924720653195,0.009364696421391233,0.11911797804834315,9000.0,314.95,684.0177121264917,,17.0,,Aves
Ramphastos_tucanus,0.03182216494746725,31674.872332607232,0.007442698166743807,0.23388409239378846,9000.0,314.95,725.9343439608206,,25.0,,Aves
Raphicerus_campestris,0.18059124368020082,331397.17369039124,0.0045356230735358865,0.02511540970152337,8000.0,312.54999999999995,8967.855238177783,,30.0,,Mammalia
Rattus_fuscipes,0.22173490951343508,218837.8234007099,0.00859154929577465,0.03874694027488748,8000.0,310.65,129.78221139182438,32.9,28.1,-30.17,Mammalia
Rattus_rattus,1.2635260580717187,650218.1677890199,0.01602256699576869,0.012680836214981518,8000.0,311.15,197.84092821553816,33.0,26.25,-18.77,Mammalia
Rattus_villosissimus,0.07151391125268708,65387.96266265359,0.009085797206602577,0.1270493677027235,8000.0,310.65,112.29140509172628,35.0,30.0,-22.59,Mammalia
Reithrodontomys_megalotis,0.5485095502401285,143758.49142826788,0.03530477448575203,0.064364922124503,8000.0,310.65,10.95907658454368,34.5,31.5,35.17,Mammalia
Rhinichthys_atratulus,0.022600614630886588,12526.175797375636,0.016073480197123076,0.7111965961826825,8000.0,290.15,4.779971201382631,31.9,,43.0,Actinopteri
Rhinichthys_cataractae,0.004464758300463626,3246.4392364113933,0.009991847304814885,2.237936889837311,8000.0,290.15,21.108234233916612,31.4,,43.0,Actinopteri
Rhinonicteris_aurantia,0.2646161383565183,81283.79054179443,0.0290222278732676,0.10967671153210559,8000.0,309.25,8.271140183122515,37.5,32.5,-13.3,Mammalia
Rhinophylla_pumilio,0.48301252365377484,112740.60465533132,0.03463412898865213,0.07170441198224085,8000.0,307.84999999999997,10.394386821603998,35.0,30.0,-41.02,Mammalia
Rhipidura_albolimbata,0.4362169992291475,119697.52863240456,0.026816273029589527,0.06147461716755054,9000.0,314.75,10.950157357817073,,19.0,,Aves
Rhipidura_atra,1.558777861311169,260471.65634363872,0.04401004137418065,0.028233683879216456,9000.0,313.34999999999997,11.132584598692578,29.0,13.0,-5.31,Aves
Rissa_tridactyla,0.09051852107481002,70611.19028018923,0.00969597822625011,0.10711595937627796,9000.0,314.04999999999995,492.64056944931554,,4.5,,Aves
Rousettus_amplexicaudatus,0.2577162344598389,126600.71894301464,0.017248950793747338,0.06693001249960186,8000.0,309.65,85.93983180094754,,27.0,,Mammalia
Saccopteryx_bilineata,0.24463760156847586,87637.28432231309,0.030292208575633996,0.12382482652469508,8000.0,308.65,7.797904689524427,35.0,30.0,10.25,Mammalia
Saccostomus_campestris,0.1338753920917889,72532.79231760191,0.015453972979161897,0.11543550116040893,8000.0,308.45,61.32872336109976,32.0,28.0,-25.33,Mammalia
Saimiri_sciureus,0.0031731674005455474,10969.135505622711,0.00500288390233184,1.576621485986437,8000.0,311.15,999.5977062562453,35.0,25.0,-5.39,Mammalia
Salmo_salar,0.0027762587064676615,5419.742932408512,0.0061648033126294,2.2205435315763893,6000.0,283.15,39446.18568978984,31.0,1.0,54.0,Actinopteri
Salmo_trutta,0.015451520580829183,3288.505155901827,0.025367293777134585,1.6417344587178027,15291.8999,281.15,17471.36404825996,29.8,,33.9,Actinopteri
Salvelinus_fontinalis,0.014773396411701214,13839.009110931232,0.005956727972434779,0.4032063992892504,8000.0,278.15,6584.383973211674,29.8,,33.9,Actinopteri
Scalopus_aquaticus,0.15017789129351825,43480.70350768494,0.033178525777588404,0.22092816387161782,9000.0,311.45,48.30809082128825,33.0,26.0,29.4,Mammalia
Sceloporus_graciosus,0.05237047246072795,21338.855700226133,0.038879452701108756,0.7423926284083848,9625.0,287.15,8.413427848653296,43.0,9.1,44.73,Lepidosauria
Sceloporus_grammicus,0.012337044359692122,7991.3879317795345,0.01414074587846129,1.1462020777571542,9625.0,298.15,14.206145518407803,41.8,,19.17,Lepidosauria
Sceloporus_magister,0.0033367754543868603,6352.437055718893,0.007896349676724137,2.3664612092320456,9625.0,287.15,50.283668905441196,43.0,-3.0,33.25,Lepidosauria
Sceloporus_occidentalis,0.050639243303823266,48930.74104650487,0.010247860066989205,0.20236992890088254,9600.0,297.15,19.612350803515845,44.1,4.8,33.96,Lepidosauria
Sceloporus_undulatus,0.027812294632868037,43057.20092117766,0.009078311079032841,0.326413595097769,9600.0,297.15,19.24705907579409,40.4,11.4,33.6,Lepidosauria
Scelotes_gronovii,0.0023254475389905744,2244.57148070229,0.014339590346322819,6.166378774791591,8000.0,298.15,7.134751957712398,44.6,,-33.1,Lepidosauria
Scorpaena_porcus,0.010850476359832634,12930.926680238252,0.004845172089130663,0.446540034598573,8000.0,287.04999999999995,953.0651889931513,31.2,,45.0,Actinopteri
Semotilus_atromaculatus,0.002881007476526308,5462.493747586493,0.0028723289055732014,0.9969876610790436,8000.0,291.15,374.34575948572683,35.7,,39.5,Actinopteri
Setifer_setosus,0.08935884614763463,59068.22717711262,0.012702091964255143,0.14214700068160374,8000.0,305.34999999999997,238.08630339370262,33.0,28.0,25.53,Mammalia
Setonix_brachyurus,0.004364529072519661,12928.322380225096,0.003015343669333505,0.6908749189732706,9000.0,310.15,5575.971016735078,32.5,20.0,-31.99,Mammalia
Sitta_canadensis,0.9115857077056626,204711.5056394966,0.03323894382588842,0.03646277420205098,9000.0,314.75,10.05642848828287,38.0,28.0,46.51,Aves
Sminthopsis_crassicaudata,0.11203977978110746,63632.66490910756,0.01377848156945544,0.12297847779042864,8000.0,308.34999999999997,15.00600254333478,,30.0,,Mammalia
Sminthopsis_macroura,0.2092814017175647,67027.91027699082,0.024522220413478762,0.11717343353124456,8000.0,308.34999999999997,19.859853525630694,34.0,31.3,-37.72,Mammalia
Sorex_alpinus,1.1967723167754076,146476.2088184611,0.07528312085536115,0.06290513224621085,8000.0,311.75,9.695418284172963,,25.0,,Mammalia
Sorex_cinereus,0.12391134055935037,3743.4752331623436,0.2639917402449445,2.1304889371162856,8000.0,311.54999999999995,4.271923829614277,30.0,25.0,37.4,Mammalia
Sorex_minutus,0.16377751264934076,17297.18338839817,0.07473942658007286,0.45634730538431895,8000.0,311.65,7.0557585316632965,,22.0,,Mammalia
Spalacopus_cyanus,0.49083375820338926,348469.427070273,0.01396404233724808,0.02844963718135648,8000.0,309.65,135.10433551381254,34.0,26.0,-32.56,Mammalia
Spea_hammondii,0.01205555690177781,6112.575774238933,0.01587103689495656,1.3164913926635846,8000.0,288.15,10.8533510264909,40.3,0.0,30.0,Amphibia
Sphoeroides_maculatus,0.19526824165601192,190296.12786587977,0.007666508571041396,0.03926142062848529,8000.0,282.45,1089.1176744104068,32.5,7.6,40.0,Actinopteri
Spilocuscus_maculatus,0.15696285989300016,270394.8539137284,0.004550182852498983,0.02898891403737669,8000.0,308.15,4789.459360031687,,18.0,,Mammalia
Spilogale_putorius,0.16814801211939825,173411.34401067262,0.007707289087505285,0.045836337821421914,8000.0,309.54999999999995,948.7207133132599,36.0,30.0,26.28,Mammalia
Spisula_subtruncata,0.009029194014061775,421.9889237192935,0.09856934892826667,10.91673839046519,7146.0,288.15,3.191991406193938,26.97,,-17.0,Bivalvia
Sporophila_corvina,0.12085207522620374,33472.60349483948,0.028320420110192836,0.2343395432571957,9000.0,314.75,9.709464752931295,39.2,28.9,9.07,Aves
Steatomys_pratensis,0.021780544701798955,12788.89014960303,0.01382771472132814,0.6348654228186518,8000.0,307.25,37.550573250773084,32.0,28.0,-28.55,Mammalia
Stegastes_acapulcoensis,0.004391688184113195,3798.6163446168757,0.007854640694057948,1.7885242222960829,8000.0,299.34999999999997,100.27129077636955,37.7,12.6,2.96,Actinopteri
Sterechinus_neumayeri,0.0159028825420324,2462.1668958280698,0.02338522362243637,1.4705021910730731,8000.0,271.65,136.5046340929582,19.3,,-77.85,Echinoidea
Strix_aluco,0.11782740717608968,115464.3782470531,0.007830722653679083,0.06645926309806931,9000.0,313.15,530.903218415894,,16.0,,Aves
Strix_occidentalis,0.0027091077425076254,1726.644246183111,0.012364459870275325,4.564034008787867,9000.0,313.34999999999997,680.0827450033584,25.2,17.0,33.27,Aves
Sturnira_erythromos,0.5170088001908308,176821.93842121479,0.032719036098856784,0.0632852595290061,8000.0,308.65,15.956494098791895,32.5,25.5,-18.29,Mammalia
Sturnira_lilium,1.2558419560142322,297775.71697670803,0.036377223135555234,0.028966402150640502,8000.0,309.54999999999995,22.844096917799646,,30.0,,Mammalia
Sturnus_vulgaris,0.0918728060757426,37809.67635224264,0.021679279924768254,0.2359705864093803,9000.0,314.75,76.47971958874405,36.5,29.5,30.75,Aves
Suricata_suricatta,0.34848450313532175,289816.73422159714,0.01034430513995682,0.029683687644325385,8000.0,309.45,790.9019386337146,33.0,30.0,-33.47,Mammalia
Syconycteris_australis,0.40067038609378924,152532.6351640873,0.021491689893671933,0.05363932708678185,8000.0,309.04999999999995,20.992750196282422,,29.5,,Mammalia
Sylvilagus_audubonii,0.8325480979007391,704343.4293243396,0.00977145566619251,0.011736806186730986,8000.0,308.34999999999997,966.4163362010896,40.0,25.0,32.14,Mammalia
Tachyglossus_aculeatus,0.018407888570640452,27303.648559778318,0.005278049194953056,0.286727571969946,8000.0,304.65,4135.977851273573,31.0,18.0,-42.0,Mammalia
Tachyoryctes_splendens,0.25247110886845214,194928.4739519518,0.010450064677282664,0.04139113074806345,8000.0,308.34999999999997,329.4224608017959,,27.0,,Mammalia
Tadarida_brasiliensis,0.1785778029931871,7528.5050881744455,0.18832078749276204,1.0545587656263564,8000.0,309.15,10.767766715360617,32.7,26.3,-18.29,Mammalia
Tadorna_variegata,0.04985640382900554,72459.3018635098,0.0055417070105683855,0.11115336416110146,9000.0,313.34999999999997,1400.5410523331184,33.0,,-40.7,Aves
Takydromus_hsuehshanensis,0.00771578646179461,5369.088473734079,0.017129092032118598,2.220005973070249,9878.4829,301.15,7.543972152708685,43.5,2.5,24.17,Lepidosauria
Tamandua_mexicana,0.010586628976870701,6956.94686686096,0.012295546297425014,1.1614222359438398,8000.0,305.15,5445.283170422087,,19.0,,Mammalia
Tamandua_tetradactyla,0.2146510299783054,327456.91587643797,0.005345482480474586,0.02490312988954606,8000.0,305.15,4984.155893575751,,23.0,,Mammalia
Tamias_striatus,0.27024529496538263,110161.8965408554,0.020040836876258673,0.07415794927651127,8000.0,311.34999999999997,96.86224285026046,32.0,28.5,42.45,Mammalia
Tamiasciurus_hudsonicus,0.4769034997027395,439787.7017251312,0.01022659962807356,0.021443750432630374,8000.0,311.84999999999997,198.03033823367196,,15.0,,Mammalia
Tarsipes_rostratus,0.01598055686045692,8257.988135811247,0.015169722497522301,0.94926119471212,8000.0,309.75,9.240529213064585,34.0,28.0,-33.56,Mammalia
Tautogolabrus_adspersus,0.002320479709491149,7547.728979312079,0.0023012354125277936,0.9917067592167935,8000.0,293.15,1159.5982902632413,30.0,0.6,42.0,Actinopteri
Testudo_hermanni,0.0006495394889357905,2818.7667994709645,0.0027283705541770063,4.200469102574788,8000.0,297.15,2488.698364692742,42.0,6.0,40.88,Archelosauria
Thallomys_paedulcus,0.19797762870121488,160291.21944563184,0.009823109196053975,0.049617268680790576,8000.0,309.84999999999997,132.88783272853706,35.89,27.46,-25.1,Mammalia
Thamnophis_butleri,0.024974697248255115,14789.434943133825,0.017003592996716263,0.6808327975989474,8000.0,288.15,124.3377365997581,,5.8,,Lepidosauria
Thamnophis_radix,0.012552318234058068,24702.03598388138,0.006439992495153121,0.5130520414690857,8000.0,291.15,505.3156653450373,41.0,4.6,41.55,Lepidosauria
Thamnophis_sirtalis,0.011913643276365607,34992.84207102464,0.0028301573921815193,0.23755599580491144,8000.0,299.15,2299.929507398435,38.9,4.2,44.56,Lepidosauria
Thinocorus_rumicivorus,0.10549065026045232,83148.6292413238,0.010616957083923406,0.10064358365135252,9000.0,312.84999999999997,59.564213041780974,38.0,33.0,-13.05,Aves
Thomomys_bottae,0.1743768007386911,138126.9352782913,0.010428118667844339,0.05980221350356799,8000.0,309.15,149.7831782694093,30.0,28.0,33.59,Mammalia
Thomomys_talpoides,0.19493522244849434,62718.27345946561,0.026678939951815986,0.13686054073098605,8000.0,309.34999999999997,107.3666777675979,32.0,26.0,41.3,Mammalia
Thomomys_umbrinus,0.06446342512935128,50278.74918496925,0.011118063223326381,0.17247087322799015,8000.0,310.65,121.10822860002284,35.0,27.0,36.15,Mammalia
Thrichomys_apereoides,0.011187745348554153,15595.766319487391,0.006590515749394256,0.589083460882132,8000.0,307.84999999999997,386.07957926237845,,25.0,,Mammalia
Thryothorus_ludovicianus,0.08773076528232979,33812.72881230933,0.019601492642399496,0.22342780869765774,9000.0,314.75,17.89990339687513,35.0,27.0,29.64,Aves
Thylamys_elegans,0.10924910867077726,44619.49768006509,0.019295625587958613,0.17662043949581388,8000.0,308.15,36.717834564602924,35.0,27.5,-33.0,Mammalia
Tigriopus_brevicornis,0.0048466118533512514,7971.508031928412,0.02229238862677968,4.59958199692953,12000.0,288.15,2.3215954573879225e-5,35.1,-16.9,55.76,Maxillopoda
Tiliqua_rugosa,0.008487125477466112,7390.7228293830685,0.009765846280764472,1.1506659476984817,6855.7859,298.15,796.5688874676978,43.0,3.5,-30.0,Lepidosauria
Todus_mexicanus,0.20876588485791833,51703.486581234785,0.030423091513623275,0.1457282713328789,9000.0,312.84999999999997,6.496905430581488,32.0,29.0,18.19,Aves
Tolypeutes_matacus,0.11464870662905473,48141.44184042636,0.019044978862014,0.16611595038428062,8000.0,308.25,1532.929367434784,,28.0,,Mammalia
Tonatia_bidens,0.9118214906237946,251301.644063989,0.032400053245773615,0.0355333292524265,8000.0,310.15,27.39981193086424,35.0,28.0,-41.02,Mammalia
Toxorhamphus_poliopterus,0.36862069980267015,93306.49084487965,0.029190151959237045,0.07918750079651822,9000.0,313.34999999999997,10.806336122128222,30.0,19.0,-5.96,Aves
Trachylepis_capensis,0.0017725069073587002,2641.23948365667,0.007222956661685251,4.074994930456172,8000.0,298.15,58.247607476390215,48.0,,-33.1,Lepidosauria
Trachyphonus_darnaudii,0.03213299517838502,20056.30019610116,0.011999733191035217,0.3734396101085251,9000.0,314.95,46.77055434151254,,35.0,,Aves
Tragulus_javanicus,0.1672625071771995,197696.0263826925,0.0071869884353382265,0.04296831702830008,8000.0,311.54999999999995,1610.062256449768,29.0,26.6,3.45,Mammalia
Trematomus_bernacchii,0.135389475407666,70754.86574161841,0.01772157318490427,0.13089328495840263,8000.0,271.45,450.1744962895136,6.02,,-77.5,Actinopteri
Trematomus_hansoni,0.34595432449528335,120956.90045183244,0.019402939931038657,0.0560852648954333,8000.0,271.45,271.44724391006736,8.98,,-77.5,Actinopteri
Trichechus_manatus,0.0024866126842570425,28045.464220656766,0.0007353607424307372,0.29572789807048316,8000.0,309.54999999999995,603715.0224028996,,24.0,,Mammalia
Trochilus_polytmus,0.8160666678636207,197286.57430269168,0.03104362767070073,0.0380405534170018,9000.0,311.25,4.853609040785405,29.0,20.0,18.23,Aves
Trochilus_scitulus,0.8139628000775693,193319.5143235406,0.03164713140037015,0.038880316640212825,9000.0,311.25,4.745512905513336,29.0,20.0,18.23,Aves
Tupaia_belangeri,0.03873606293199966,10467.7102922907,0.0312943491997721,0.8078866779700526,8000.0,311.95,144.87219947366916,35.0,30.0,26.24,Mammalia
Turdus_poliocephalus,0.2247654511303384,97574.89506627693,0.0169488587113551,0.0754068680311846,9000.0,314.75,83.65698350181421,,15.0,,Aves
Tursiops_truncatus,0.0030360028921523814,46317.75976630302,0.0005470333937632078,0.18018210561564624,8000.0,310.45,399689.29924383486,23.0,5.9,32.6,Mammalia
Tympanoctomys_barrerae,0.9102531395997245,582494.0412390331,0.017307392237175735,0.019013823170976923,8000.0,308.84999999999997,92.04546829712999,,24.9,,Mammalia
Typhlacontias_brevipes,0.0005449238183737442,943.830839529485,0.006339901078407524,11.63447231454876,8000.0,298.15,57.57322824201733,48.0,,-23.19,Lepidosauria
Tyto_alba,0.09224318503585684,122981.2164140848,0.007013721993953019,0.07603512380049149,9000.0,313.34999999999997,344.867736473261,32.5,22.5,28.37,Aves
Uria_aalge,0.28827977828096757,240822.5413698799,0.008859133022249274,0.03073102482274998,9000.0,313.84999999999997,992.5945526417877,,15.0,,Aves
Uria_lomvia,0.04458595447844576,40012.026518702834,0.008249510763209391,0.1850248774464941,9000.0,313.84999999999997,962.0051656834971,,2.0,,Aves
Urocolius_macrourus,0.10593367645750493,41684.28125502562,0.019497749590834695,0.18405619669639406,9000.0,312.65,55.8273121136011,,29.0,,Aves
Uroderma_bilobatum,0.17854826036879912,241280.80220200113,0.03238565820990983,0.18138321898525284,8000.0,307.95,18.22640788584206,,30.0,,Mammalia
Uta_stansburiana,0.3368839791124544,80299.35254649754,0.03506550807054527,0.10408778762031941,9600.0,308.15,6.861272628394232,43.7,7.8,40.56,Lepidosauria
Varanus_gouldii,0.0037947826323726608,16340.324566791931,0.0020743987190280457,0.5466449385879694,8000.0,298.15,5988.013859395307,43.5,,-29.23,Lepidosauria
Vespadelus_vulturnus,0.07442460516710449,28060.485630769286,0.023770695408940196,0.3193929662853864,8000.0,307.95,4.020431399932911,33.3,27.6,-30.35,Mammalia
Vulpes_cana,0.11750045523933546,147613.62803589908,0.006440300191851936,0.054810853104643335,8000.0,311.65,996.5968602328577,,20.0,,Mammalia
Vulpes_macrotis,0.18003346285435776,212245.39427730872,0.00716231643402003,0.03978325096048479,8000.0,311.15,1817.4250436530417,33.0,19.0,33.4,Mammalia
Vulpes_vulpes,0.08660826103489426,84947.23180987517,0.008200590667454223,0.09468600996561084,8000.0,311.84999999999997,8070.096374380248,,-13.0,,Mammalia
Vulpes_zerda,0.042398294441949286,26923.788114287236,0.012833829892353994,0.3026968433818903,8000.0,311.95,1460.082517099579,32.0,23.4,33.8,Mammalia
Xantusia_vigilis,0.003432197400565126,3590.009110252039,0.01817323314378554,5.294926550784416,8000.0,293.15,1.4517432532158805,40.5,4.5,34.54,Lepidosauria
Xyrauchen_texanus,0.12201925408318796,365997.3716046119,0.0020399297729483496,0.016718097387790988,8000.0,297.15,6054.073648463669,36.7,,33.0,Actinopteri
